1,-22.521123,-48.465367,270.0000,489.0000,251.0000,196.0000
1,-22.521123,-48.465098,260.0000,480.0000,233.0000,173.0000
1,-22.521123,-48.464828,270.0000,476.0000,243.0000,173.0000
1,-22.521123,-48.464559,261.0000,473.0000,230.0000,164.0000
1,-22.521123,-48.464289,270.0000,478.0000,237.0000,184.0000
1,-22.521123,-48.464020,255.0000,478.0000,236.0000,171.0000
1,-22.521123,-48.463750,266.0000,488.0000,233.0000,168.0000
1,-22.521123,-48.463481,263.0000,482.0000,240.0000,165.0000
1,-22.521123,-48.463211,265.0000,478.0000,242.0000,171.0000
1,-22.521123,-48.462942,266.0000,468.0000,242.0000,155.0000
1,-22.521123,-48.462672,252.0000,455.0000,233.0000,158.0000
1,-22.521123,-48.462403,262.0000,471.0000,247.0000,161.0000
1,-22.521123,-48.462133,266.0000,460.0000,236.0000,151.0000
1,-22.521123,-48.461864,256.0000,459.0000,230.0000,143.0000
1,-22.521123,-48.461594,251.0000,434.0000,236.0000,142.0000
1,-22.521123,-48.461325,247.0000,450.0000,238.0000,142.0000
1,-22.521123,-48.461055,248.0000,450.0000,233.0000,144.0000
1,-22.521123,-48.460786,254.0000,435.0000,229.0000,153.0000
1,-22.521123,-48.460516,246.0000,435.0000,236.0000,151.0000
1,-22.521123,-48.460247,255.0000,446.0000,227.0000,152.0000
1,-22.521123,-48.459977,246.0000,451.0000,230.0000,155.0000
1,-22.521123,-48.459708,255.0000,469.0000,245.0000,173.0000
1,-22.521123,-48.459438,262.0000,457.0000,239.0000,161.0000
1,-22.521123,-48.459169,256.0000,455.0000,232.0000,162.0000
1,-22.521123,-48.458899,259.0000,452.0000,238.0000,170.0000
1,-22.521123,-48.458630,254.0000,469.0000,244.0000,179.0000
1,-22.521123,-48.458360,273.0000,469.0000,249.0000,178.0000
1,-22.521123,-48.458091,280.0000,482.0000,254.0000,186.0000
1,-22.521123,-48.457821,267.0000,485.0000,250.0000,183.0000
1,-22.521393,-48.465906,257.0000,497.0000,248.0000,202.0000
1,-22.521393,-48.465637,265.0000,480.0000,239.0000,183.0000
1,-22.521393,-48.465367,267.0000,473.0000,247.0000,175.0000
1,-22.521393,-48.465098,246.0000,473.0000,242.0000,168.0000
1,-22.521393,-48.464828,255.0000,453.0000,245.0000,162.0000
1,-22.521393,-48.464559,249.0000,449.0000,236.0000,162.0000
1,-22.521393,-48.464289,256.0000,448.0000,224.0000,163.0000
1,-22.521393,-48.464020,261.0000,456.0000,241.0000,163.0000
1,-22.521393,-48.463750,258.0000,468.0000,236.0000,165.0000
1,-22.521393,-48.463481,248.0000,467.0000,241.0000,148.0000
1,-22.521393,-48.463211,260.0000,462.0000,228.0000,154.0000
1,-22.521393,-48.462942,255.0000,463.0000,245.0000,152.0000
1,-22.521393,-48.462672,268.0000,468.0000,255.0000,160.0000
1,-22.521393,-48.462403,254.0000,466.0000,241.0000,156.0000
1,-22.521393,-48.462133,265.0000,466.0000,244.0000,144.0000
1,-22.521393,-48.461864,247.0000,460.0000,236.0000,143.0000
1,-22.521393,-48.461594,255.0000,456.0000,237.0000,148.0000
1,-22.521393,-48.461325,270.0000,457.0000,231.0000,150.0000
1,-22.521393,-48.461055,251.0000,444.0000,244.0000,148.0000
1,-22.521393,-48.460786,250.0000,441.0000,239.0000,155.0000
1,-22.521393,-48.460516,251.0000,468.0000,237.0000,143.0000
1,-22.521393,-48.460247,260.0000,466.0000,244.0000,153.0000
1,-22.521393,-48.459977,253.0000,461.0000,237.0000,160.0000
1,-22.521393,-48.459708,271.0000,454.0000,241.0000,163.0000
1,-22.521393,-48.459438,259.0000,445.0000,236.0000,157.0000
1,-22.521393,-48.459169,254.0000,447.0000,227.0000,157.0000
1,-22.521393,-48.458899,257.0000,446.0000,237.0000,157.0000
1,-22.521393,-48.458630,257.0000,463.0000,238.0000,170.0000
1,-22.521393,-48.458360,258.0000,462.0000,238.0000,167.0000
1,-22.521393,-48.458091,273.0000,469.0000,249.0000,171.0000
1,-22.521393,-48.457821,264.0000,482.0000,249.0000,176.0000
1,-22.521393,-48.457552,269.0000,478.0000,255.0000,181.0000
1,-22.521662,-48.465906,259.0000,455.0000,243.0000,175.0000
1,-22.521662,-48.465637,280.0000,475.0000,242.0000,182.0000
1,-22.521662,-48.465367,256.0000,486.0000,249.0000,182.0000
1,-22.521662,-48.465098,262.0000,476.0000,252.0000,183.0000
1,-22.521662,-48.464828,272.0000,460.0000,238.0000,177.0000
1,-22.521662,-48.464559,252.0000,449.0000,231.0000,158.0000
1,-22.521662,-48.464289,264.0000,437.0000,230.0000,156.0000
1,-22.521662,-48.464020,254.0000,438.0000,229.0000,152.0000
1,-22.521662,-48.463750,233.0000,437.0000,236.0000,153.0000
1,-22.521662,-48.463481,265.0000,477.0000,235.0000,161.0000
1,-22.521662,-48.463211,232.0000,446.0000,231.0000,157.0000
1,-22.521662,-48.462942,254.0000,465.0000,238.0000,150.0000
1,-22.521662,-48.462672,259.0000,477.0000,247.0000,155.0000
1,-22.521662,-48.462403,265.0000,478.0000,239.0000,152.0000
1,-22.521662,-48.462133,267.0000,482.0000,243.0000,169.0000
1,-22.521662,-48.461864,259.0000,474.0000,247.0000,155.0000
1,-22.521662,-48.461594,260.0000,476.0000,248.0000,149.0000
1,-22.521662,-48.461325,259.0000,463.0000,240.0000,148.0000
1,-22.521662,-48.461055,262.0000,462.0000,241.0000,152.0000
1,-22.521662,-48.460786,248.0000,464.0000,241.0000,151.0000
1,-22.521662,-48.460516,268.0000,464.0000,241.0000,156.0000
1,-22.521662,-48.460247,267.0000,468.0000,244.0000,156.0000
1,-22.521662,-48.459977,250.0000,444.0000,239.0000,151.0000
1,-22.521662,-48.459708,260.0000,454.0000,244.0000,142.0000
1,-22.521662,-48.459438,263.0000,452.0000,235.0000,153.0000
1,-22.521662,-48.459169,267.0000,463.0000,242.0000,160.0000
1,-22.521662,-48.458899,247.0000,464.0000,244.0000,155.0000
1,-22.521662,-48.458630,257.0000,457.0000,240.0000,152.0000
1,-22.521662,-48.458360,260.0000,464.0000,238.0000,163.0000
1,-22.521662,-48.458091,269.0000,453.0000,243.0000,157.0000
1,-22.521662,-48.457821,261.0000,457.0000,248.0000,157.0000
1,-22.521662,-48.457552,265.0000,457.0000,245.0000,159.0000
1,-22.521662,-48.457282,248.0000,445.0000,248.0000,162.0000
1,-22.521932,-48.465637,254.0000,443.0000,224.0000,157.0000
1,-22.521932,-48.465367,237.0000,429.0000,226.0000,148.0000
1,-22.521932,-48.465098,252.0000,437.0000,239.0000,155.0000
1,-22.521932,-48.464828,268.0000,449.0000,231.0000,150.0000
